idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
67,Answer the question concisely. Q: Who was the first person after Scott to reach the South Pole overland? A:,"['Sir Edmund Hillary', 'Edmund Hilary', 'Sir Ed', 'Sir Edmund Hilary', 'Sir Edmund Percival Hillary', 'Edmond Hillary', 'Ed Hillary', 'Edmond hillary', 'Sir Edmund', 'Edmund Percival Hillary', 'Edmund Hillary']", Roald Amundsen.,0.15748366713523865,1,1
68,Answer the question concisely. Q: Which journalist first told the world about the My Lai massacre? A:,"['Seymour Hersch', 'The Dark Side of Camelot', 'Seymour M. Hersh', 'Chain of Command: The Road from 9/11 to Abu Ghraib', 'Hersh, Seymour M.', 'Seymour Hersh', 'Sy Hersh', 'Chain of Command (book)', 'Seymour (Sy) Myron Hersh', 'Seymour Hirsch']", Seymour Hersh.,0.862922191619873,0,0
69,Answer the question concisely. Q: What is the name of Terence and Shirley Conran's dress designer son? A:,"['Jaspis', 'Bruneau jasper', 'Egyptian jasper', 'Black Jasper', 'Lydian stone', 'Jasper (mineral)', 'Jasper', 'Youngite', 'Bruneau Jasper']", Sebastian Conran.,0.10168063640594482,1,1
70,Answer the question concisely. Q: Which drink did The Spice Girls promote? A:,"['Pep.si', 'Pepsey', 'Pepsi Convoy', 'Pepsi Lime', 'Pepsi: summer Mix', 'Pepsi Si', ""Brad's drink"", 'Cherry Pepsi', 'Pepsi Sí', 'Pepsi edge', 'Joy of Cola', 'Pepsi Summer mix', 'Pepsi tarik', 'Pepsi cino', 'Pepsi Holiday Spice', 'Pepsi Perfect', 'PepsiCola', 'Pepsi: Summer mix', 'Pepsi: summer mix', 'Pepsi Gold', 'Pepsi Samba', 'Pepsi Vanilla', 'Pepsi Avantage', 'Vanilla Pepsi', 'Pepsi cola', 'Pepsi Tarik', 'Pepsi (Summer Mix)', 'Pepsi', 'Mandarin Orange Slice', 'Pepsi advantage', 'Pepsi (summer mix)', 'Wildcherrypepsi', 'Cokesi', 'Pepsi-Cola', 'Pepsi Fire', 'Pepsi EDGE', 'Pepsi Cola', 'Pepsiman', 'Pepsi avantage', 'Pepsi AM', 'Pepsi: Summer Mix', 'Diet Wild Cherry Pepsi', 'Pepsi Man', 'Pepsi-cola', 'Pepsi Cappuccino', 'Pepsi summer Mix', 'Pepsi Ice', 'Pepsi lime', 'Peppsey', 'Diet Cherry Pepsi', 'Pepsi Edge', 'Pepsi summer mix', ""Brad's Drink"", 'Pepsi B', 'Pepsi Summer Mix', 'Pepsi Limited Edition Summer Mix', 'Pepsi X', 'PEPSI', 'Brads drink', 'Homemade Pepsi', 'Diet Pepsi Vanilla', 'Pepsi (Summer mix)']", Pepsi.,0.7996964454650879,0,0
71,Answer the question concisely. Q: Who was the youngest brother in the Beach Boys? A:,"['Carl Wilson', 'Carl Wilson discography', 'Wilson, Carl Dean', 'Carl Dean Wilson', 'Wilson, Carl']", Dennis Wilson.,0.3309539258480072,1,1
72,Answer the question concisely. Q: Who first hosted Family Feud? A:,"['Dick Dawson', 'Richard Dawson', 'Dickie Dawson', 'Colin Lionel Emm', 'Colin Emm']", Richard Dawson.,0.8346326947212219,0,0
73,Answer the question concisely. Q: What did the Lone Ranger's title Kemo Sabe mean in Apache? A:,"['Lèine bhàn', 'White shirt', 'White Shirt', 'Leine bhan']"," ""It means 'trusty scout' or 'faithful friend.'",0.11064977943897247,1,1
74,Answer the question concisely. Q: Who or what was Gentle Ben in the 60s TV series? A:,"['Ursine', 'Ursoidea', 'Honey pig', 'Bears', 'Arctos', 'Ursidae', 'BEAR', 'Mating bears', 'Bear cub', 'Reproductive behavior of bears', 'Ursoid', 'Cub (bear)', 'Bear', '🐻', 'Bear (zoology)', 'Sexual behavior of bears', 'Bear hibernation']", A bear.,0.2978559136390686,1,0
75,Answer the question concisely. Q: Which 70s show was based on the British show Till Death Us Do Part? A:,"['All In The Family', 'All in the family', 'Justice For All (TV pilot)', 'Stretch Cunningham', 'All in the Family (US series)', 'Those Were the Days (TV pilot)', 'All In the Family', 'Millard Fillmore High School', 'All in the Family', 'Justice for All (TV pilot)', 'Those Were The Days (TV pilot)']", All in the Family.,0.8634999990463257,0,0
76,Answer the question concisely. Q: On what date in 1969 did Neil Armstrong first set foot on the Moon? A:,"['July 20', '20 July', 'July 20th', 'Jul 20', '20th July', 'Historical anniversaries/July 20']"," July 20, 1969.",0.7138111591339111,0,0
77,Answer the question concisely. Q: Bandar Seri Begawan International airport is in which country? A:,"['Abode of Peace', 'BRUNEI', 'Health in Brunei', 'Burnei', 'State of Brunei Darussalam', 'Nation of Brunei, the Abode of Peace', 'برني دارالسلا', 'Brunei', 'Bruneian Sultanate', 'Brunei Darrussalam', 'State of Brunei', 'Brunai', 'Nation of Brunei', 'ISO 3166-1:BN', 'Asia/Brunei', 'Human rights in Brunei', 'Brunei Darsussalam', 'Nation of Brunei, Abode of Peace', 'Negara Brunei Darussalam', 'Subdivisions of Brunei', 'Brunei Darussalam', 'Administrative divisions of Brunei', 'Brunei Sultanate', 'بروني', 'Legal system of Brunei', 'State of Brunei, Abode of Peace', 'Etymology of Brunei']", Brunei.,0.7185969352722168,0,0
78,Answer the question concisely. Q: What was the profession of Paul Strand (1890 - 1976)? A:,"['Photographist', 'Photographer', 'Freelance photographer', 'Freelance Photography', 'Photographr']", He was a photographer.,0.4512590765953064,1,0
79,Answer the question concisely. Q: Who had a 60s No 1 with Downtown? A:,"['Petula Clark', 'Petula Clarke', 'Pet clark', 'Petula Sally Olwen Clark']", Petula Clark.,0.9235190749168396,0,0
80,"Answer the question concisely. Q: Who was born first, Kiefer Sutherland or Christian Slater? A:","['Kiefer sutherlund', 'Keefer Sutherland', 'Promised Land (1987)', 'Keifer Sutherland', 'Kiefer William Frederick Dempsey George Rufus Sutherland', 'Kiefer Sutherland', 'Keifer Southerland', 'Kiefer William Fredrick Dempsey George Rufus Sutherland', 'Kiefer Sutherland characters']", Kiefer Sutherland.,0.8422993421554565,0,0
81,"Answer the question concisely. Q: To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win? A:","['10', 'ten']", 8.,0.13344840705394745,1,1
82,Answer the question concisely. Q: Who was the Georgia Peach? A:,"['Cobb, Ty', 'Ty Cobb', 'The Georgia Peach', 'Tyrus Raymond Cobb', 'Tyrus Cobb']", Ty Cobb.,0.8731194734573364,0,0
83,Answer the question concisely. Q: Who set fire to his guitar at the Monterey Pop festival in 19676? A:,"['Hendrix', 'Lithofayne Pridgeon', 'Jimi hendrix', 'Early life of jimi hendrix', 'Villanova Junction', 'James Marshall Hendrix', 'Jimmi Hendrix', 'Jimy Hendrix', 'Johnny Allen Hendrix', 'Jimmy hendrix', 'Jimmy Hendricks', 'Gypsy Sun and Rainbows', 'Jimmy Hendrix', 'Electric Church', 'Janie Hendrix', 'Early life of Jimi Hendrix', 'Heaven Research', 'Jim Hendrix', 'Al Hendrix', 'Gypsy Suns and Rainbows', 'James Hendrix', 'Jimi Hendrix']", Jimi Hendrix.,0.8034434914588928,0,0
84,Answer the question concisely. Q: Della Street was whose secretary? A:,"['Perry Mason (film)', 'Perry mason', 'Perry Mason: The Case of the Defiant Daughter', 'Perry Mason']", Perry Mason’s.,0.5302575826644897,0,0
85,"Answer the question concisely. Q: In music, who was Sweet and Innocent and Too Young? A:","['Donny Osmond', 'Donny & Marie in Las Vegas', 'Donald Clark Osmond', 'Donald Osmond', 'Donnie Osmond']", The Everly Brothers.,0.12717291712760925,1,1
86,Answer the question concisely. Q: Who is featured on Puff Daddy's Can't Hold Me Down? A:,"['Mase', 'MA$E', 'Ma$e', 'Karma (Mase album)', 'Now We Even', 'Officially Back', 'Mason Durell Betha', 'Ma$E', 'Murda Ma$e', 'Mason Betha', 'Murda Mase', 'Murder Mase']", Jennifer Lopez.,0.17590786516666412,1,1
87,Answer the question concisely. Q: What had Edmond Hillary worked at before taking up mountain climbing? A:,"['Bee keeper', 'Bee culture', 'Beekeeping suit', 'Beekiping', 'Bee keepers', 'Bee-keeping', 'Bee keeping', 'Apairist', 'Apiculture', 'Beekeeping helmet', 'Bee Keeping', 'Beekeeping', 'Bee farming', 'Beekeeping leading practices', 'Apiarian', 'History of beekeeping']", He was a tea planter in India.,0.2243216633796692,1,1
88,Answer the question concisely. Q: In which American state is the Isabella Stewart Gardner Museum? A:,"['Masachusetts', 'Masshole Commonwealth', 'Massachusetts (state)', 'Massachusetts culture', 'Massachusetts, United States', 'Masachussetts', 'Commonwealth of Masachusetts', 'The Bay State', 'Commonwealth of Masachussets', 'Culture of Massachusetts', 'Commonwealth of Massachusetts', 'MA (state)', 'Massechusetts', 'Commonwealth of Masachusets', 'Commonwealth of Massachussets', 'Religion in Massachusetts', 'Masschusetts', 'Masachussets', 'Commonwealth of Massachussetts', 'Massachusetts', 'Transport in Massachusetts', 'Massachusite', 'Economy of Massachusetts', '6th State', 'Massitchusits', 'Massachsuetts', 'Commonwealth of Masachussetts', 'The Commonwealth of Massachusetts', 'Massachussets', 'Massachus', 'Massechussets', 'Transportation in Massachusetts', 'Massachusets', 'Masachusets', 'Mass.', 'Massachusetts state', 'Sixth State', 'Massachusites', 'Massacheusetts', 'Most Serene Commonwealth of Massachusetts', 'US-MA', 'Commonwealth of Massachusets', 'Massachussetts', 'Massachusetts (U.S. state)', 'Taxachusetts', 'State of Massachusetts', 'Massachusettes', 'Massachusettsan', 'Education in Massachusetts']", Massachusetts.,0.6273097395896912,0,0
89,Answer the question concisely. Q: Benina international airport is in which country? A:,"['Free Democratic Libya', 'LIBYA', 'Islamic Republic of Libya', 'Libya (National Transitional Council)', 'Republic of Libya', 'Libya', 'State of Libya', 'Libyan Republic (2011)', 'Libyan Republic', 'ⵍⵉⴱⵢⴰ', 'ليبيا', 'Libiyah', 'LBY', 'Etymology of Libya', 'Al-Jamahiriya al-%60Arabiyah al-Libiyah ash-Sha%60biyah al-Ishtirakiyah al-Uzma', 'Largest cities in Libya', 'Lībiyā', 'Lybya', 'Free Libya', 'Libiya', 'ISO 3166-1:LY']", Libya.,0.7413452863693237,0,0
90,Answer the question concisely. Q: Beloved in 1999 was whose first movie since The Color Purple in 1985? A:,"['Oprah', 'Ophra', 'Oprah Winfrey', 'Oprah Winfery', 'Winfrey, Oprah Gail', 'Oprah Gail Winfrey', 'Opera Winfrey', 'Oprahism', 'Oprah!', 'Vernon Winfrey', 'Oprah G Winfrey', 'Harpo Radio, Inc.', 'Orpah Winfrey', 'Patricia Lee-Lloyd', ""Oprah's Last Chapter"", ""Oprah's Angels"", 'Oprah winfre', 'Harpo Winfrey', 'Oprah G. Winfrey', 'Oprah winfrey', 'Harpo Inc.', 'Oprah Winfry']", Beloved in 1999 was Oprah Winfrey’s first movie since The Color Purple in 1985.,0.22344377636909485,1,0
91,Answer the question concisely. Q: Which Star Trek star directed Three Men and a Baby? A:,"['Leonard nimoy', 'Leonard Nimoy', 'LEONARD NIMOY', 'Leonard Nemoy', 'Leonard Simon Nimoy']", Leonard Nimoy.,0.8821011185646057,0,0
92,Answer the question concisely. Q: Which sitcom star appeared on the big screening The Object of My Affection? A:,"['Jennifer Anniston', 'Jen Aniston', 'Jennifer Aniston', 'Jennifer aniston', 'Jennifer Pitt', 'Jennifer anniston', 'Jenifer Anniston', 'Jenifer Aniston', 'Pumas (film)', 'Jennifer Anistion', 'Jennifer Joanna Aniston', 'Jennifer Joanna Anastassakis', 'Aniston, Jennifer', 'Counter Clockwise (film)', 'Jennifer anastassakis']", Jennifer Aniston.,0.8654292821884155,0,0
93,"Answer the question concisely. Q: ""Which character did Julia """"Roberts play in Steven Spielberg's Hook?"" A:","['Pixie dust', 'Tinkerbell', 'Tinker Bell', 'Tinker Bell (Disney)', 'Magic dust', 'Pixie dust (disambiguation)', 'Fairy dust', 'Tink (film)']"," ""Dewey""",0.43449199199676514,1,1
94,Answer the question concisely. Q: Which US president did Anthony Hopkins play in a film whose title was simply his name? A:,"[""I'm not a crook"", 'Richard nixon', 'Nixson', 'Richard Milhouse Nixon', 'Richard Milhous Nixon', 'Nixonian', 'Richard Nixon', 'Dick Nixon', 'Nixonite', 'Nixon, Richard', '37th President of the United States', 'Resignation of Richard Nixon', 'Richard Nickson', 'Tricky Dick Nixon', ""Nixon's"", 'Arthur Burdg Nixon', 'Richard M. Nixon', 'Tricky Dick', 'Arthur Nixon', 'Nixon', 'Harold Samuel Nixon', 'Richard M Nixon', 'Harold Nixon', 'Nixon, Richard Milhous', 'Nixon, Richard M.', 'Nichard rixon']", John F. Kennedy.,0.21580210328102112,1,1
95,Answer the question concisely. Q: Which movie was a biopic about the life of David Helfgott? A:,"['Shine', 'Shine (album)', 'Shine (EP)', 'Shine (song)', 'Shiné', 'Shine (disambiguation)', 'Shine(Album)']", Shine.,0.7325423955917358,0,0
96,Answer the question concisely. Q: Which film director guested as the FBI Director in The Silence of the Lambs? A:,"['The Doorway (film)', 'Roger William Corman', 'Roger Corman']", Jodie Foster.,0.17937834560871124,1,1
97,Answer the question concisely. Q: In which sci fi classic did the space ship Nostromo first appear? A:,"['Alien (disambiguation)', 'The Alien', 'Alien (Alien)', 'The Aliens', 'Alien (fictional creature)', 'The Aliens (band)', 'Alien (alien)', 'Alien', 'Alians (disambiguation)', 'Aliens (novel)', 'Aliens (computer game)', 'Alien (song)', 'Aliens', 'Aliens (disambiguation)', 'The Alien (disambiguation)']", Alien.,0.6619244813919067,0,0
98,Answer the question concisely. Q: Nigel Hawthorne was Oscar nominated for The Madness of which King? A:,"['Gheevarghese', 'Vargheese', 'Ghevargheese', 'George (disambiguation)', 'Ghevarghese', 'Gheevargheese', 'George', 'Vargis', 'Geroge', ""George's"", 'GEORGE']", George III.,0.24085763096809387,1,1
99,Answer the question concisely. Q: Which Swedish actress won the Best Supporting Actress Oscar for Murder on the Orient Express? A:,"['Ingrid Bergmann', 'Isotta Ingrid Rossellini', 'Ingrid Rossellini', 'Ingrid Bergman', 'Ingrid Berman']", Ingrid Bergman.,0.8411648273468018,0,0
100,Answer the question concisely. Q: Which Oscar-nominated film had You Sexy Thing as its theme song? A:,"['Full Monty', 'The Full Monty (film)', 'The Full Monty (soundtrack)', 'Full monty', 'The Full Monty']", The Thomas Crown Affair.,0.13856959342956543,1,1
101,Answer the question concisely. Q: Which Joan's career revived in Whatever Happened to Baby Jane? A:,"['Crawford (disambiguation)', 'Crawford village', 'Crawford', 'Crawford (village)']", Bette Davis.,0.09565432369709015,1,1
102,Answer the question concisely. Q: Which much-loved actor won the Best Actor Oscar for The Philadelphia Story? A:,"['James Stewart (actor)', 'Jimmy Stuart', 'James stewart (actor)', 'Jimmy Stewart', 'James Stewart', 'Jimmy stewart', 'Stewart, James']", James Stewart.,0.8085746169090271,0,0
103,Answer the question concisely. Q: Which legendary dancer was Oscar-nominated for The Towering Inferno? A:,"['Fred Astair', 'Fred Austerlitz', 'Frederick Austerlitz Astaire', 'Frederick Austerlitz', 'Fred Astaire', 'Fred astairey', 'Fred Astare', 'Phyllis Potter']", Gene Kelly.,0.13122588396072388,1,1
104,Answer the question concisely. Q: What was the name of the brothel in The Best Little Whorehouse in Texas? A:,"['Chicken Ranch', 'Chicken Ranch (disambiguation)', 'The Chicken Ranch']", The Chicken Ranch.,0.8717973232269287,0,0
105,Answer the question concisely. Q: Who was the male star of the movie The Man of La Mancha? A:,"['Peter o toole', ""Peter O' Toole"", ""Peter Seamus Lorcan O'Toole"", ""Peter Seamus O'Toole"", ""Peter O'Toole"", 'Peter O’Toole', 'Peter OToole']", Peter O’Toole.,0.8800224661827087,0,0
106,Answer the question concisely. Q: What relation is Joey Richardson to Vanessa Redgrave? A:,"['Daughterhood', 'Daughter', 'Daughters']", She is her daughter.,0.44773757457733154,1,0
107,Answer the question concisely. Q: Melanie Molitor is the mom of which tennis world NO 1? A:,"['The Swiss Miss', 'Martina hingis', 'Martina Hingisová', 'Martina Hingis', 'MartinaHingis', 'Martina Hingisova', 'Hingis']", Serena Williams.,0.2743719816207886,1,1
108,Answer the question concisely. Q: Marc Dutroux hit the headlines over a 'house of horrors' in which country? A:,"['Belguim', 'Koenigreich Belgien', 'Belgium/Belgie', 'Kingdom of Belgium', 'Belgian', 'Beljum', 'Königreich Belgien', 'Belgique', 'Belgium', 'Beligum', 'Kingdom of the Belgians', 'Beljam', 'Kingdom Of Belgium', 'Belgum', 'ISO 3166-1:BE', 'Belgie', 'Cockpit of Europe', 'Koninkrijk België', 'Beldjike', 'Blegium', 'Belgio', 'The Quebec of Europe', 'België', 'Begium', 'Royaume de Belgique', 'Konigreich Belgien', 'Koninkrijk Belgie', 'People of Belgium', 'Belgien', 'Belgium/facts', 'Administrative divisions of Belgium', 'Belgium facts']", Belgium.,0.5866745710372925,0,0
109,Answer the question concisely. Q: On which date in 1945 did Hitler take cyanide then shoot himself? A:,"['Apr 30', 'April 30, 2007', 'April 30', '30th April', 'April 30th', 'May 0', '30 april', '30 April', 'April 30, 1789']"," April 30, 1945.",0.688239574432373,0,1
110,Answer the question concisely. Q: In which river is the Boulder Dam? A:,"['Colorado (State)', 'Colorful Colorado', 'Special districts of Colorado', 'Insignia of the State of Colorado', 'List of military facilities in Colorado', 'Coloradan', 'Cuisines of Colorado', 'Colorado (U.S. state)', 'List of professional sports teams in Colorado', 'Religion in Colorado', 'Professional sport teams of Colorado', 'Rocky Mountain Empire', 'Thirty-eighth State', '38th State', 'Coloradans', 'Colorado, United States', 'The Centennial State', 'Colo.', 'List of professional sports teams of Colorado', 'Protected areas of Colorado', 'Education in Colorado', 'State of Colorado', 'Columbine State', 'Thirty-Eighth State', 'Colorado (state)', 'List of former professional sports teams of Colorado', 'US-CO', 'Colorado protected areas', 'Mother of Rivers', 'List of Colorado state insignia', 'Fine arts in Colorado', 'Climate of Colorado', 'Professional sports in Colorado', 'Colorado state nickname', 'Emblems of the State of Colorado', 'Colorado', 'Colorado military facilities', 'Demographics of Colorado', 'Colorada', 'Kolorado', 'Culture of Colorado', 'Colarado', 'Centennial State', 'CO (state)', 'Buffalo Plains State', 'Military facilities in Colorado']", The Colorado River.,0.3056156635284424,1,1
111,"Answer the question concisely. Q: Which sports event was first held at Worcester, Massachusetts in 1927? A:","['Ryder Cup Matches', 'Rider cup', 'The Ryder Cup', 'Ryder cup', 'Ryder Cup']"," The first Little League World Series was held in Worcester, Massachusetts in 1927.",0.15303952991962433,1,1
